ER30001,ER30002,ER31996,ER31997,ER33401,ER33402,ER33403,Q1A33,Q1E12A,Q1F12A,Q1G11C,Q1K3A,Q1K3B,Q1K7,Q1K8,Q1K9,Q1K10,Q2A51,ER33601,ER33602,ER33603,Q21A19,Q21A20_2,Q21A23,Q21A24_2,Q21B11A1,Q21B12A1,Q21C7A_1,Q21C7A_2,Q21C7A_3,Q21C7A_4,Q21C7B_1,Q21C7B_2,Q21C7B_3,Q21C7B_4,Q21C10H,Q21C15A,Q21C15B,Q21C21A,Q21C21B,Q21C22H,Q21C27A,Q21C27B,Q21C28H,Q21C33A,Q21C33B,Q21C39A,Q21C39B,Q21G5D,Q21G10C,Q21G21A1,Q21G21A2,Q21H5C,Q21H8B,Q21H22B,Q21H22C,Q21H23A1,Q21H23B1,Q21H23C1,Q21H23D1,Q21H23E1,Q21H23F1,Q21H23G1,Q21H23H1,Q21H24J,Q21H24O,Q21H25J,Q21H25O,Q23L2,Q23L2A,Q23L4A5,ER33901,ER33902,ER33903,Q31B11A1,Q31B11A2,Q31B12A1,Q31B12A2,Q31C15A,Q31C15B,Q31C21A,Q31C21B,Q31C27A,Q31C27B,Q31C33A,Q31C33B,Q31C39A,Q31C39B,Q31H5C,Q31H8B,Q31H22B,Q31H22C,Q31H23A1,Q31H23B1,Q31H23C1,Q31H23D1,Q31H23E1,Q31H23F1,Q31H23G1,Q32JA34,Q33L2,Q33L2A,Q33L3F,Q33L3G,Q33L3H
5576,177,5,1,2870,71,22,,,,,,,,,,,,1700,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6907,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5576,178,5,1,2870,72,35,,,,,,,,,,,,1700,4,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6907,71,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5576,179,5,1,3658,0,0,,,,,,,,,,,,2627,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5186,71,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5576,180,5,1,2870,0,0,,,,,,,,,,,,1700,5,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6907,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5584,30,20,2,5163,1,10,,,,,,,,,,,,6843,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6476,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5584,33,20,2,5163,2,30,0,0,0,245,3,3,0,0,0,0,,6843,2,30,300,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,250,5,0,0,0,0,0,0,0,0,0,0,500,0,100,3500,0,0,0,1500,0,5,0,0,0,0,0,6476,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,3,500,500,125,300,0,0,0,800,50,3,20,0,5
5592,2,31,1,6242,1,10,,,,,,,,,,,,6311,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2607,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5592,5,31,1,2039,2,22,,,,,,,,,,,,5038,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5592,7,31,1,2909,1,10,,,,,,,,,,,,4756,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5592,30,31,1,2909,2,30,,,,,,,,,,,,4756,2,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7956,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5592,31,31,1,2909,4,30,0,0,5,0,2,3,5,5,5,5,99999,4756,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,30,1,500,0,600,200,0,0,0,1200,5,5,0,0,20,9,0,781,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5592,32,31,1,2909,3,30,0,5,0,0,2,3,5,5,5,5,99999,4756,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,30,1,400,0,70,550,0,0,0,1200,1,5,0,0,20,1,0,781,2,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5592,33,31,1,2039,3,30,0,0,0,0,3,3,0,0,0,0,5,5038,2,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898,51,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5592,170,31,1,2039,1,10,,,,,,,,,,,,5038,81,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5592,176,31,1,6242,2,20,,,,,,,,,,,,6311,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2607,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5592,177,31,1,6242,3,30,0,0,3,0,1,1,5,5,5,5,0,6311,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,25,1,0,0,9998,9998,0,0,0,99998,0,0,0,0,25,2,0,7914,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5592,178,31,1,6242,4,30,,,,,,,,,,,,6311,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2607,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5592,179,31,1,6242,5,30,0,3,0,0,1,1,5,5,5,5,0,6311,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,25,1,0,0,0,0,0,0,0,99998,0,0,0,0,0,0,0,2607,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5592,180,31,1,6242,8,33,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5592,181,31,1,6242,7,60,,,,,,,,,,,,6311,71,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5592,182,31,1,6242,6,30,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5592,183,31,1,6242,9,60,,,,,,,,,,,,6311,72,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5592,184,31,1,6242,0,0,,,,,,,,,,,,6311,73,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5600,5,7,2,226,1,10,,,,,,,,,,,,5639,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5432,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5600,30,7,2,226,4,30,50,0,10,0,3,3,0,0,0,0,200,5639,5,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,400,0,5,0,0,100,1,200,5432,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5600,31,7,2,226,2,30,,,,,,,,,,,,5639,3,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5432,2,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5600,32,7,2,226,3,30,100,10,0,0,3,3,0,0,0,0,200,5639,4,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,40,1,99999,0,0,0,0,0,0,0,5,5,0,0,0,0,0,5432,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5600,33,7,2,226,0,0,,,,,,,,,,,,5639,6,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5432,5,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5600,177,7,2,226,0,0,,,,,,,,,,,,5639,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5608,2,3,1,964,1,10,,,,,,,,,,,,5330,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1619,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5608,30,3,1,964,4,30,0,0,0,0,3,3,0,0,0,0,,6797,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,5,1,200,0,100,200,0,0,0,1000,0,0,0,0,0,0,0,3446,2,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5608,31,3,1,964,5,30,0,0,0,0,3,3,0,0,0,0,,6797,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,5,1,200,0,100,300,0,0,0,1000,0,0,0,0,0,0,0,3446,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5608,171,3,1,964,2,20,,,,,,,,,,,,6797,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3446,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5608,172,3,1,964,3,30,,,,,,,,,,,,6797,2,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6785,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5610,3,3,1,3517,2,20,,,,,,,,,,,,4237,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7100,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5610,5,3,1,305,2,22,,,,,,,,,,,,6317,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4327,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5610,31,3,1,3517,3,30,500,0,0,0,3,3,0,0,0,0,3000,4237,3,30,0,0,75,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,10,1,30,99998,20,100,0,0,0,99998,0,0,0,0,0,0,0,7309,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5610,32,3,1,3517,4,30,300,0,0,0,3,3,0,0,0,0,3000,4237,4,30,0,0,15,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,10,1,40,50,20,150,0,0,0,99998,0,0,0,0,0,0,0,7100,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5610,33,3,1,305,3,35,0,0,0,3500,3,3,0,0,0,0,,6317,2,30,25,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,10,1,300,0,100,300,0,0,0,3600,0,0,0,0,25,1,0,8018,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5610,34,3,1,305,4,30,0,0,0,350,3,3,0,0,0,0,,6317,3,30,25,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,10,1,500,0,100,200,0,0,0,3600,0,0,0,0,0,0,0,4327,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,200,0,25,150,0,0,0,300,0,0,0,7.8,12.12
5610,173,3,1,3517,1,10,,,,,,,,,,,,4237,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7100,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5610,182,3,1,305,1,10,,,,,,,,,,,,6317,71,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5612,8,3,1,5697,1,10,,,,,,,,,,,,5725,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5949,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5612,9,3,1,5525,1,10,,,,,,,,,,,,6493,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7569,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5612,31,3,1,4685,1,10,,,,,,,,,,,,6572,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5612,37,3,1,5525,3,30,0,4,0,0,3,3,0,0,0,0,,6493,2,30,100,0,75,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,20,1,300,250,80,150,0,0,0,500,0,0,5,5,5,1,0,7569,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,350,250,500,500,0,0,4500,0,0,15,35,10
5612,38,3,1,5697,3,30,,,,,,,,,,,,3305,2,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507,2,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5612,39,3,1,5697,4,30,15,0,0,0,3,3,0,0,0,0,,3305,3,30,0,0,0,0,0,0,20,0,0,0,3,0,0,0,5,0,0,0,0,5,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,1000,99999,50,2000,0,0,0,400,5,5,0,0,0,0,0,507,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,300,50,600,0,0,0,0,20,1,0,0,10
5612,40,3,1,5697,5,30,15,0,0,0,3,3,0,0,0,0,,3305,4,30,0,0,0,0,0,0,20,0,0,0,5,0,0,0,1,0,0,0,0,5,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,150,0,50,150,0,0,0,400,5,5,0,0,0,0,0,507,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,300,50,300,0,0,0,0,0,0,5,4,16
5612,41,3,1,5525,4,30,13,0,0,0,3,3,0,0,0,0,,6493,3,30,175,0,200,95,0,0,25,0,0,0,3,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,20,1,0,0,0,0,500,0,300,150,0,0,0,100,0,0,1,5,0,0,0,7569,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,200,0,0,0,0,0,0,1,0,3
5612,42,3,1,4685,3,30,500,0,0,0,3,3,0,0,0,0,,6572,3,30,120,0,60,0,0,0,50,0,0,0,3,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,500,250,30,250,0,0,0,1700,0,0,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5612,43,3,1,5525,5,30,,,,,,,,,,,,6493,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7569,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5612,44,3,1,4685,0,0,,,,,,,,,,,,6572,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5612,45,3,1,4685,0,0,,,,,,,,,,,,6572,5,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5612,181,3,1,5525,2,20,,,,,,,,,,,,6493,71,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5612,183,3,1,5697,2,20,,,,,,,,,,,,3305,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5612,184,3,1,4685,2,20,,,,,,,,,,,,6572,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5612,186,3,1,5525,0,0,,,,,,,,,,,,6493,72,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5613,1,22,1,880,1,10,,,,,,,,,,,,1646,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3048,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5613,2,22,1,880,2,20,,,,,,,,,,,,1646,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3048,81,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5613,3,22,1,880,3,30,,,,,,,,,,,,1646,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3048,2,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5613,4,22,1,4694,1,10,,,,,,,,,,,,3038,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7367,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5613,6,22,1,3334,2,20,,,,,,,,,,,,4454,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2498,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5613,8,22,1,5764,2,20,,,,,,,,,,,,1836,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2198,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5613,10,22,1,5764,5,47,,,,,,,,,,,,4459,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3813,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5613,12,22,1,3737,2,20,,,,,,,,,,,,4456,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6954,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5613,14,22,1,880,4,30,,,,,,,,,,,,5017,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3488,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5613,30,22,1,4694,3,30,,,,,,,,,,,,3038,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5583,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5613,33,22,1,4694,4,30,,,,,,,,,,,,3038,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7555,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5613,35,22,1,5764,3,30,,,,,,,,,,,,1836,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7116,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5613,37,22,1,4694,5,30,,,,,,,,,,,,3038,5,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7367,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5613,40,22,1,4693,2,30,,,,,,,,,,,,1646,6,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2498,3,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5613,41,22,1,3334,3,30,22,0,10,0,3,3,0,0,0,0,,4454,3,30,0,0,120,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,30,1,500,0,100,700,600,0,0,400,0,0,0,0,45,1,0,3586,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5613,43,22,1,480,4,30,0,0,5,0,2,1,5,5,5,5,500,2377,3,30,400,0,300,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,700,0,5,1,100,0,40,50,0,0,0,50,1,5,0,0,10,1,0,5352,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5613,44,22,1,4694,6,30,0,5,0,0,3,3,0,0,0,0,99999,3038,6,30,300,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,10,1,50,0,50,180,0,0,0,0,0,0,0,0,0,0,0,7367,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5613,45,22,1,3737,3,30,40,5,0,0,3,3,0,0,0,0,100,4456,3,30,500,0,500,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,5,1,400,500,100,600,0,0,0,99998,0,0,0,0,10,1,0,7966,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5613,46,22,1,3737,4,30,0,5,0,0,3,3,0,0,0,0,100,4456,4,30,300,0,50,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,5,1,600,400,100,0,0,0,0,0,0,0,0,0,20,1,0,6954,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5613,48,22,1,880,6,65,20,0,0,0,3,3,0,0,0,0,99999,1646,5,65,0,0,30,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,400,10,100,0,0,0,100,5,5,0,0,0,0,0,3048,4,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,20
5613,49,22,1,5764,4,30,10,0,0,0,3,3,0,0,0,0,99999,1836,4,30,0,0,50,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,10,1,0,0,0,0,300,0,0,500,0,0,0,400,0,0,0,0,,,,2198,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,15,100,0,0,0,80,0,0,0,0,0
5613,50,22,1,880,0,0,,,,,,,,,,,,1646,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3048,5,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5613,170,22,1,4694,2,20,,,,,,,,,,,,3038,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7367,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5613,172,22,1,880,5,60,,,,,,,,,,,,1646,4,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3048,3,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5613,174,22,1,5764,1,10,,,,,,,,,,,,1836,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2198,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5613,178,22,1,480,1,10,,,,,,,,,,,,2377,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5613,179,22,1,480,2,30,,,,,,,,,,,,2377,71,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5613,180,22,1,480,3,30,,,,,,,,,,,,2377,2,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5613,181,22,1,2846,1,10,,,,,,,,,,,,3039,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5613,182,22,1,3737,1,10,,,,,,,,,,,,4456,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6954,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5613,188,22,1,3334,1,10,,,,,,,,,,,,4454,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2498,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5613,191,22,1,2846,2,30,0,0,0,0,3,3,0,0,0,0,,3039,3,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5614,3,22,1,4169,1,10,,,,,,,,,,,,3379,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2349,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5614,4,22,1,4455,1,10,,,,,,,,,,,,6280,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2524,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5614,5,22,1,5299,1,10,,,,,,,,,,,,7378,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2285,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5614,31,22,1,5299,2,30,,,,,,,,,,,,7378,71,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2226,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
